document_index,document_text,generated_keyphrases
744,Are there limits to top-ups?,"top-up limits, top-up restrictions, prepaid account top-ups, top-up policies, financial transaction limits, account funding constraints, top-up process"
745,Is there a maximum amount of top-ups?,"top-up limits, maximum top-up amount, top-up restrictions, funding limits, transaction limits, prepaid card top-up policies, top-up amount constraints"
746,Do you have a top-up limit?,"top-up limit, prepaid account restrictions, recharge constraints, account top-up policies, funding limits, prepaid balance cap, recharge authorization"
747,What's the top up limit?,"top-up limit, recharge maximum amount, account balance limit, prepaid recharge cap, top-up restrictions, funds addition limit, recharge policy"
748,What is the limit to top-up?,"top-up limit, recharge maximum amount, account top-up restrictions, funding limit for top-up, top-up policy, maximum recharge amount, account balance top-up constraints"
749,How much can I top-up to my card at a time?,"card top-up limits, maximum top-up amount, recharge limits, funds addition to card, prepaid card recharge, top-up transaction constraints, loading funds onto card"
750,how much can i top up?,"top-up amount inquiry, recharge balance question, prepaid account topping, top-up limits and options, recharge process and procedures, fund addition to account, top-up policies and restrictions"
751,what is the most i can top up?,"top-up limit, maximum top-up amount, recharge limit, funds addition cap, account recharge maximum, top-up restrictions, payment amount limit"
752,Is there a limit to how high I can top-up?,"top-up limit, top-up amount restrictions, maximum top-up amount, funding limit, account recharge constraints, top-up policy, financial transaction limits"
753,Is there an amount limit to my top-up?,"top-up amount limit, top-up restrictions, funds recharge limit, account top-up policy, transaction amount cap, recharge amount constraints, financial transaction limits"
754,Is there a limit for top-ups?,"top-up limits, recharge restrictions, account funding policies, top-up amount constraints, financial transaction limits, prepaid account top-ups, recharge policy"
755,Is there a maximum i can top up?,"top-up limit, maximum top-up amount, recharge restrictions, funding cap, transaction limits, account top-up policies, payment maximums"
756,How can I tell if there is a top-up limit?,"top-up limit detection, checking top-up restrictions, mobile recharge limits, account top-up constraints, understanding top-up policies, limit verification methods, recharge amount restrictions"
757,Do you have any restrictions to my top-up?,"top-up restrictions, payment limitations, account funding rules, top-up eligibility, transaction constraints, funding policy, payment method restrictions"
758,As for limits are top ups included?,"top-up inclusion, service limits, account top-ups, billing policies, usage restrictions, service plan details, payment options"
759,What are the top-up limits?,"top-up limits, financial transaction limits, top-up policy, funding cap, payment restrictions, account top-up constraints, top-up amount restrictions"
760,"I don't know if this is an issue with the ATM or my account, but I just tried withdrawing 30 pounds from the ATM I'm at now and it only gave me 10. Is this a glitch or what exactly is going on?","ATM withdrawal issue, account balance discrepancy, cash withdrawal error, ATM malfunction, transaction glitch, funds not dispensed correctly, banking problem"
761,I didn't get all the cash I requested for at the ATM,"ATM cash withdrawal, requested cash amount, bank transaction issue, ATM dispensing error, cash withdrawal failure, banking service problem, ATM transaction problem"
762,How come the ATM gave me less cash than what I asked for?,"ATM cash withdrawal discrepancy, less cash received than requested, ATM transaction error, cash dispensed issue, banking transaction problem, ATM malfunction or error, discrepancy in ATM cash amount"
763,Why did I not get my cash back after I withdrew?,"cash withdrawal issue, refund not received, bank transaction problem, ATM withdrawal problem, missing cash refund, banking transaction inquiry, customer service complaint"
764,I got less cash than the one I specified in the ATM,"cash withdrawal discrepancy, ATM cash amount mismatch, less cash received than expected, bank transaction error, ATM dispensing error, cash withdrawal amount issue, discrepancy in ATM cash withdrawal"
765,The amount of cash I received was incorrect,"cash discrepancy, incorrect cash amount, payment error, financial miscalculation, monetary discrepancy, cash receipt issue, funds miscount"
766,I'm at an ATM and withdrew 30 pounds and was only given 10. What should I do?,"ATM withdrawal discrepancy, cash withdrawal error, banking transaction issue, incorrect cash dispensed, customer complaint process, funds mismatch, bank dispute resolution"
767,The ATM gave me the wrong amount of cash today when I went to withdraw. The app says it was more.,"ATM cash withdrawal error, discrepancy between ATM and app balance, incorrect cash dispensed, bank transaction mismatch, mobile banking app inconsistency, withdrawal amount discrepancy, ATM transaction issue"
768,The amount of cash I received was different than what I requested.,"cash discrepancy, received amount mismatch, transaction error, cash withdrawal issue, funds inconsistency, financial transaction discrepancy, cash amount difference"
769,"Hi. I just withdrew cash from an ATM and received the wrong amount. However, my app shows the correct amount I withdrew. How do I get the rest of the cash?","ATM cash withdrawal discrepancy, incorrect cash amount received, bank app transaction record, recovering missing cash, ATM error resolution, discrepancy between ATM and app, cash withdrawal issue"
770,"The wrong amount of cash came out of the ATM today when I went to withdraw. When I looked at the app, it was showing it was much more.","ATM cash withdrawal discrepancy, bank app transaction mismatch, cash amount error, ATM transaction issue, banking app inconsistency, withdrawal amount discrepancy, ATM and app reconciliation"
771,I did not get as much cash as I requested at the ATM.,"ATM cash withdrawal, requested amount not dispensed, cash withdrawal discrepancy, ATM transaction issue, banking and ATM errors, cash withdrawal amount shortfall, ATM cash withdrawal problem"
772,"How can I request cash back? The ATM just gave me the wrong amount, the app shows the amount that I've been actually charged though...","cash back request, ATM transaction error, discrepancy between ATM and app, incorrect cash withdrawal, banking app transaction record, ATM cash amount issue, customer service for banking errors"
773,Where is the money I pushed it's on my mobile app as being withdrawn.,"financial transaction, mobile banking app, withdrawal confirmation, fund transfer, money transfer status, digital banking, transaction inquiry"
774,Why did I not get all the cash I asked for?,"cash request discrepancy, funds not fully received, financial shortfall, payment expectation issue, transaction amount mismatch, money withdrawal problem, funds disbursement concern"
775,My cash withdrawal was partly declined,"cash withdrawal decline, transaction failure, bank account issue, payment authorization problem, partial transaction decline, financial transaction error, banking service disruption"
776,Why did I only get $20 when I tried to get $100,"cash withdrawal discrepancy, ATM withdrawal amount, bank transaction issue, funds disbursement problem, unexpected cash amount, banking error, financial transaction inquiry"
777,I have withdrawn cash from ATM but i received the wrong amount. I want cash back as in app its showing actual amount which i got. Please help me in this.,"ATM cash withdrawal error, incorrect withdrawal amount, cash back request, transaction discrepancy, bank app transaction details, refund or correction request, ATM transaction issue"
778,"I went to withdraw some cash earlier today, but seems the ATM gave me the wrong amount of cash! The amount showing up in the app is a lot more","ATM cash withdrawal issue, discrepancy in withdrawal amount, bank app showing higher balance, ATM error or malfunction, customer service for ATM problems, financial transaction discrepancy, cash withdrawal error"
779,I tried to get $100 but I just got $20,"financial transaction, attempted withdrawal, cash amount discrepancy, money retrieval issue, personal finance, banking error, cash amount mismatch"
780,I have not received the amount of cash i was supposed to.,"missing cash payment, unreceived funds, payment discrepancy, financial transaction issue, cash amount not received, payment dispute, funds not credited"
781,I asked for $100 cash but only got $20?,"cash discrepancy, payment misunderstanding, cash amount mismatch, financial transaction issue, request for full amount, partial payment problem, monetary dispute"
782,Where is the money that I asked for? I asked for more than I got!,"money request, funds discrepancy, financial inquiry, payment shortfall, request for additional funds, monetary concern, funds allocation"
783,I withdrew money but the full amount wasn't dispensed.,"ATM withdrawal issue, Incomplete cash dispensation, Bank transaction error, Cash withdrawal problem, ATM malfunction, Banking service disruption, Discrepancy in withdrawal amount"
784,Something went wrong with my withdrawal. The amount of money isn't right.,"withdrawal error, incorrect transaction amount, financial discrepancy, banking issue, transaction problem, funds mismatch, payment error"
785,I have got out the wrong amount from an ATM. Please tell me the process to get the cash back as in app its showing the amount i have been actually received.,"ATM cash withdrawal error, requesting cash refund, discrepancy in withdrawal amount, bank or ATM customer service, transaction dispute resolution, checking transaction status in app, correcting incorrect ATM withdrawal"
786,I asked for 100 but only got 20.,"quantity discrepancy, request for 100 items, received only 20, disparity between requested and received, supply shortfall, order fulfillment issue, quantity mismatch"
787,I didn't receive the right amount of cash back,"cash back discrepancy, incorrect change received, refund or cash return issue, transaction error, customer complaint about change, payment mistake, financial transaction error"
788,The ATM gave me less cash than I requested,"ATM cash withdrawal, less cash received, requested amount discrepancy, bank transaction issue, ATM dispensing error, cash withdrawal problem, banking service complaint"
789,"I didn't get as much cash as I asked for from the ATM, why?","ATM cash withdrawal issue, cash amount discrepancy, ATM withdrawal limit, bank transaction problem, ATM cash dispensing error, funds not fully dispensed, bank customer inquiry"
790,What do I do if the ATM didn't give me the correct amount I withdrew? I pulled out 30 pounds and the ATM gave me 10 pounds.,"ATM withdrawal discrepancy, incorrect cash dispensation, banking error resolution, withdrawal amount mismatch, customer service for ATM issues, cash withdrawal error handling, bank dispute process"
791,"I tried to take out cash but the amount isn't right, so what do I do?","cash withdrawal issue, incorrect withdrawal amount, bank transaction problem, ATM cash withdrawal error, financial transaction troubleshooting, banking assistance needed, discrepancy in cash amount"
792,I didn't receive all the cash I asked for,"cash request, funds not received, financial transaction issue, missing payment, payment discrepancy, funds disbursement problem, request for missing cash"
793,I just got $20 when I tried to get $100,"financial discrepancy, cash withdrawal issue, unexpected cash receipt, bank transaction error, unexpected funds received, money transfer problem, cash amount mismatch"
794,The right amount of cash was not sent to me.,"cash discrepancy, payment issue, funds not received, financial transaction error, missing payment, payment delivery problem, funds transfer failure"
795,The ATM didn't give me the the withdraw amount requested.,"ATM transaction issue, withdrawal amount discrepancy, ATM not dispensing requested cash, cash withdrawal error, banking transaction problem, ATM malfunction, cash withdrawal failure"
796,Why did I get less money than I asked for?,"salary discrepancy, compensation shortfall, payment negotiation, income expectation, financial outcome, salary negotiation issues, wage difference"
797,I didn't get the right amount at the ATM.,"ATM withdrawal error, incorrect cash amount, bank transaction issue, cash withdrawal discrepancy, ATM transaction problem, banking error, cash amount mismatch"
798,did not receive correct cash upon withdrawal,"cash withdrawal error, incorrect cash received, ATM transaction issue, bank withdrawal problem, funds disbursement mistake, transaction discrepancy, cash amount mismatch"
799,Will declined funds I tried to withdraw be returned to me?,"funds withdrawal, declined transaction, returned funds, bank withdrawal issues, transaction failure, funds recovery, banking dispute"
800,I payed with a card and was charged an extra fee,"payment method: card, additional fee charged, credit/debit card transaction, payment error or surcharge, financial transaction issue, payment processing fee, credit card payment"
801,I was charged a fee after using my card and I shouldn't have been.,"unauthorized credit card fee, incorrect billing charge, card transaction dispute, unexpected bank fee, credit card error, billing mistake, disputed transaction"
802,Is there a reason I was charged a fee for using my card as payment? I've never had an extra fee before.,"payment fee inquiry, credit card charges, transaction fees, bank or merchant fees, unexpected charges, payment method costs, customer service question"
803,"I show another charge on my card from when I used it, why?","credit card charge inquiry, unexpected transaction explanation, billing dispute, card usage clarification, financial transaction inquiry, payment dispute resolution, credit card statement review"
804,"Why do I get charged additional fees on some payments, but not others?","additional payment fees, payment fee discrepancies, charges for specific transactions, fee structure in payments, payment processing costs, transaction fee policies, variability in fees"
805,I used my card for a purchase and was charged a fee,"credit card transaction, purchase fee, payment processing, financial charge, bank fee, credit card usage, transaction fee"
806,Why was I charged for card payment?,"payment charge inquiry, credit/debit card billing, transaction dispute, payment method clarification, customer billing question, card payment explanation, financial transaction inquiry"
807,There is an unauthorized fee.,"unauthorized fee, unexpected charge, billing dispute, fraudulent transaction, unauthorized transaction, fee dispute, financial misconduct"
808,I would appreciate that someone let me know when there is an extra charge for payments. I was checking the app earlier and saying a charge on one of my payments that was additional that no one made me aware of before.,"extra charge notification, payment fee awareness, app payment charges, unexpected transaction alert, additional fee disclosure, payment transparency, financial transaction monitoring"
809,Why was I charged an extra fee when paying with my card?,"extra fee for card payment, credit/debit card surcharge, payment method fee, additional charges for card transactions, billing questions, payment fee explanation, transaction fee"
810,Why did I have to pay extra because I paid with card?,"payment method surcharge, credit/debit card fees, additional charges for card payments, payment method impact on cost, transaction fees for card payments, payment method and extra charges, credit card payment policies"
811,Why are there fees for card usage?,"card usage fees, payment processing charges, transaction fees, bank service charges, financial transaction costs, credit/debit card fees, reason for card fees"
812,im not sure what this charge is for,"unclear charge explanation, billing inquiry, uncertain transaction purpose, financial dispute, customer confusion about fee, charge clarification request, billing ambiguity"
813,What is the fee charged with this card payment?,"card payment fee, transaction charges, payment processing costs, credit/debit card fees, service fee for card transactions, financial charges for card use, costs associated with card payments"
814,When would my card be charged an extra fee for a transaction?,"additional transaction fee, credit/debit card charges, fee timing and conditions, extra charges for transactions, payment fee policies, transaction fee triggers, when fees are applied"
815,Why did I have to pay more when I do it with my card?,"payment method, credit card charges, additional fees, transaction costs, payment processing, card payment issues, financial inquiry"
816,I made a card payment and a fee is showing up?,"card payment fee, transaction fee, payment processing charges, credit/debit card fee, unexpected banking fee, financial transaction cost, payment-related charges"
817,I have been charged a fee for paying with card,"payment fee, credit card surcharge, transaction fee, payment method charges, card payment costs, additional fee for card payments, financial transaction charges"
818,What is the fee on my card payment?,"credit card fee, payment charges, transaction fee, card processing fee, bank fee for payments, fee inquiry, payment cost"
819,Why would I be charged a fee for card payment?,"payment fee, credit card charges, transaction fees, payment methods, billing policies, service charges, payment processing"
820,Will I always be charged a fee for using my card?,"credit card fees, card usage charges, transaction fees, banking fees, payment processing costs, credit card terms, financial service charges"
821,"Can I check somewhere if there will be a fee on my payment or not? Seems you are charging in some cases, what's the pattern there?","payment fee inquiry, fee pattern clarification, charges in specific cases, transaction fee assessment, payment processing costs, fee exemption conditions, billing and charges understanding"
822,Paying in card resulted in a fee,"credit card payment fee, transaction fee for card payment, payment processing charges, credit/debit card fee, additional fee for card transaction, financial cost of card payment, payment method fee"
823,I paid with card and I think there was a fee applied.,"payment method: card, transaction fee, credit/debit card payment, additional charges, payment processing fee, financial transaction, payment method and fees"
824,So what items  actually come  with  extra  fees,"extra fees, additional charges, costs associated with items, fee disclosure, pricing transparency, item-specific fees, billing and charges"
825,How do I avoid getting charged a fee on my card?,"avoiding card fees, preventing transaction charges, credit/debit card fee reduction, fee waiver strategies, bank fee policies, transaction fee avoidance, card fee management"
826,Is there a fee when you pay with your card?,"payment fee, credit/debit card charges, transaction costs, card payment fees, payment method costs, fees associated with card payments, financial transaction charges"
827,I have been charged with a fee for paying with my card.,"payment fee, credit card charge, transaction fee, card payment penalty, bank fee for card use, financial charge for card payment, payment processing fee"
828,For the first time I got a fee on my account. How do I know when you charge these fees?,"account fee notification, fee charging schedule, bank fee inquiry, transaction fees, account management charges, fee detection methods, financial service fees"
829,Someone needs to make me aware when there are extra charges for payments. I happened to be looking at the app earlier and noticed a charge associated to a payment that was extra that no one made me aware of before at all.,"extra charges notification, payment fee awareness, unexpected payment charges, app fee transparency, unauthorized payment fees, charge disclosure, financial transparency in payments"
830,Is using my card free?,"payment card usage, cost of card usage, free card services, credit/debit card fees, transaction costs, card fee inquiry, cost-free card access"
831,Why was I charged an extra fee when using a card?,"extra fee for card usage, credit/debit card charges, additional transaction fees, payment method fees, bank or merchant surcharge, card processing costs, billing and fee policies"
832,What fees apply when using a card?,"card usage fees, payment processing charges, transaction fees, credit/debit card costs, fees for card transactions, bank card fee structure, costs associated with card payments"
833,Why do you charge for payments? Why aren't your charges clearly laid out in the agreement?,"payment charges, fee transparency, billing agreement clarity, transaction fees, payment processing costs, financial terms disclosure, service fee explanation"
834,Why was I charged a fee when I paid with card?,"payment fee, credit/debit card charges, transaction fees, payment method charges, card payment costs, reason for fee, payment processing fees"
835,There is a fee on my account. Why?,"Account fee inquiry, Bank fee explanation, Transaction charges, Account billing issues, Financial service fees, Customer account concerns, Banking fee reasons"
836,Why do you charge fees on card payments?,"card payment fees, payment processing charges, transaction fees, credit/debit card costs, merchant service fees, payment method charges, financial transaction costs"
837,I was charged a fee for a card payment. Why?,"card payment fee, transaction charges, payment processing fee, reason for fee, bank fee explanation, credit/debit card charges, financial transaction costs"
838,Why was a charged a fee for using the card?,"credit card fee, transaction charges, card usage fee, payment processing costs, bank fee for card use, financial service charges, credit card fee explanation"
839,They charged me for paying with my card.,"payment fee, credit card charge, transaction penalty, payment method issue, bank fee for card payment, service charge for card use, financial transaction dispute"
840,"I completed an in country transfer a few days ago and was sure to check the account information several times since the transaction was completed, but the funds are still not available. What is the problem?","in-country transfer, funds availability, transaction confirmation, account information verification, fund transfer delay, bank transfer issues, transaction processing problem"
841,My money transfer has not arrived.,"money transfer delay, funds not received, transaction issue, payment not credited, financial transfer problem, bank transfer failure, unreceived funds"
842,I am still waiting for a transaction to be completed,"transaction pending, waiting for transaction completion, financial transaction status, pending transaction, transaction processing delay, payment processing, transaction status update"
843,I made a money transaction but the recipient can't see it,"money transaction, recipient cannot see transaction, financial transfer issue, payment visibility problem, transaction confirmation failure, funds transfer error, payment privacy concern"
844,I tried to send someone money but they haven't received it.,"money transfer issue, payment not received, funds not received by recipient, transaction failure, sending money problem, financial transaction troubleshooting, payment delivery problem"
845,How long does it take for a transfer to get to a recipient?,"transfer duration, fund transfer time, recipient delivery time, money transfer process, transaction processing time, fund transfer speed, payment delivery timeline"
846,How can the recipient see my money transaction?,"money transaction visibility, recipient's access to transaction details, viewing financial transactions, transaction tracking for recipients, financial privacy and transparency, methods to share transaction information, recipient's ability to see transfer"
847,I transferred money but the recipient says it has not arrived. Why would this be?,"fund transfer delay, unreceived payment, transaction issue, bank transfer problem, payment not received, fund transfer troubleshooting, recipient not acknowledging receipt"
848,The transfer I did hasn't arrived,"money transfer delay, transaction not received, funds not credited, payment processing issue, financial transfer status, delayed bank transfer, unreceived transfer funds"
849,how long do money transfers take?,"money transfer duration, transaction processing time, funds transfer speed, bank transfer timelines, electronic payment processing, transfer time estimates, financial transaction duration"
850,I transferred some money and it didint arrive,"money transfer issue, funds not received, transaction delay, payment not arrived, financial transaction problem, transfer confirmation failure, funds transfer troubleshooting"
851,Where is the transfer I started?,"transfer location inquiry, initiated transfer process, question about transfer start point, location of transfer initiation, transfer process status, origin of transfer, transfer tracking"
852,transaction failed?,"transaction failure, payment error, transaction declined, payment processing issue, financial transaction problem, error message, transaction status"
853,"I just finished sending money, but it's not logging on the recipient side.","money transfer issue, transaction not logging, funds not received, payment confirmation problem, financial transaction failure, recipient side logging error, fund transfer troubleshooting"
854,I completed a money transaction but the recipient hasn't received it,"money transaction issue, recipient not received funds, payment completion problem, fund transfer failure, transaction status discrepancy, financial transfer troubleshooting, payment delivery delay"
855,The receipient doesn't see my money transfer.,"money transfer issue, recipient not seeing transfer, funds not received, transaction confirmation problem, payment delivery failure, financial transaction troubleshooting, recipient account visibility"
856,"I transferred the rent payment for my new place a couple days ago but the landlord says it's not there yet, despite showing up as done on my side. I checked the account number I sent it to and it's definitely correct. Can you please verify if the transaction really went through or not?","rent payment verification, transaction status inquiry, payment confirmation, landlord payment discrepancy, bank transfer confirmation, transaction processing issue, payment receipt validation"
857,I need to find out why my transfer didn't get there.,"fund transfer issue, transaction delay, payment delivery problem, transfer troubleshooting, financial transaction inquiry, fund transfer status, payment processing error"
858,"I've just moved address from a place in Durham to a place in Walton-On-The-Naze.  I have a new landlord at my new house and they haven't got my payment but I know I sent it on time, can you check they got it please?","address change, rent payment verification, landlord communication, payment receipt confirmation, tenant landlord relationship, moving to Walton-On-The-Naze, rent payment issue"
859,I sent money.  They haven't received it.,"money transfer, payment delivery issue, funds not received, transaction problem, financial transaction failure, remittance confirmation, payment status discrepancy"
860,"Hey, I need some help figuring out way my transfer is not complete yet. My Landlord hasn't got the money yet.She should have received it by now.","financial transfer delay, landlord payment issue, fund transfer status, payment confirmation, rental payment problem, transaction completion concern, landlord receiving funds"
861,"The day before yesterday, I performed a transfer which was within this country. It still hasn't gone through. Can you check on that? The account number is definitely correct, as I've checked and double checked.","domestic money transfer, transaction delay, payment verification, account number confirmation, fund transfer status, bank transfer troubleshooting, financial transaction inquiry"
862,"I'm having a problem with a money transfer.  I sent some money to a friend a couple of hours ago, and they haven't received it yet.  Why hasn't it gotten to them? How long do transfers need to go through?","money transfer delay, funds not received, transaction processing time, recipient not received funds, transfer status inquiry, payment transfer troubleshooting, bank transfer timeframes"
863,I transferred some money but the receiver can't pick it up for some reason.,"money transfer issue, receiver unable to pick up funds, funds transfer problem, transaction failure, payment collection issue, transfer troubleshooting, financial transaction error"
864,Where is the transaction I made to a friend?,"transaction inquiry, friend-to-friend transfer, financial transaction tracking, payment history, personal fund transfer, transaction location, money transfer record"
865,My friend still hasn't gotten a transaction I made.,"pending financial transaction, unreceived payment, transaction delay, payment issue, financial dispute, transaction status inquiry, friendship and trust"
866,Im waiting for my transaction to go through.,"waiting for transaction approval, financial transaction processing, bank transfer status, pending transaction, payment confirmation, transaction completion process, fund transfer status"
867,I made a transaction and it is taking a very long time to go through.,"transaction delay, payment processing time, financial transaction, transaction status, processing delay, bank transfer issue, payment confirmation"
868,Is there a reason why my transaction is taking so long?,"transaction delay, transaction processing time, payment processing issue, transaction status inquiry, slow transaction, financial transaction troubleshooting, payment system performance"
869,How long will it take for my transaction to be completed?,"transaction completion time, transaction processing duration, payment processing time, transaction status inquiry, financial transaction timeline, processing time estimate, transaction delay concerns"
870,I sent some money and the receiver can't access it.,"money transfer issue, funds inaccessible to receiver, transaction problem, payment delivery failure, financial transaction error, recipient cannot access funds, money transfer troubleshooting"
871,I sent my friend some money a few hours ago but she has not received it yet. She really needs it. How long does this take?,"money transfer delay, funds not received, transaction time inquiry, urgent financial assistance, payment processing time, recipient's receipt status, fund transfer troubleshooting"
872,The person I sent money to hasn't gotten it yet!,"money transfer delay, recipient has not received funds, financial transaction issue, funds not yet received, payment delivery problem, transaction status inquiry, delayed payment"
873,When will my funds transfer?,"funds transfer timing, money transfer schedule, transaction processing time, bank transfer inquiry, funds transfer status, financial transaction timing, transfer completion estimate"
874,"How long does it take for transfers to finish?  I sent funds to my pal, and she says that she has not gotten anything.","fund transfer duration, transfer completion time, delayed funds transfer, transaction processing time, recipient not received funds, interbank transfer delay, funds transfer status"
875,"How long do transfers need to come through? I sent some money to a friend, she needs it urgently, but seems it's still not there yet after a couple hours.","fund transfer duration, international money transfer, urgent remittance, bank transfer processing time, delayed transaction, recipient fund availability, transfer time expectations"
876,How long until my friend receives my transaction?,"transaction processing time, fund transfer status, recipient notification, payment delay, financial transaction inquiry, transfer completion time, friend receives funds"
877,Why hasn't my recipient received their money?,"fund transfer delay, recipient not received payment, transaction status inquiry, payment processing issue, fund transfer troubleshooting, financial transaction problem, money transfer delay"
878,I am still awaiting the completion of the transaction.,"transaction completion, awaiting transaction, pending transaction, financial process, transaction status, payment processing, transaction confirmation"
879,I transferred some money but the recipient is having trouble withdrawing.,"money transfer issue, recipient withdrawal problem, funds transfer troubleshooting, transaction failure, financial transaction dispute, payment processing error, bank transfer difficulties"
880,"To add money to my account, what currencies can I use?","adding funds to account, acceptable currencies for deposit, fund transfer methods, currency options for deposits, account funding procedures, deposit currency requirements, financial transaction options"
881,"I need support options, I want to top my card","support options, top up card, payment methods, account funding, customer assistance, financial transactions, card recharge"
882,I have 1 other US card.  Can you take that?,"US credit card, accepting additional payment methods, payment processing, credit card acceptance, alternative payment options, transaction authorization, payment method inquiry"
883,What are the cards and currencies that are supported?,"supported cards and currencies, payment methods, financial instruments, currency compatibility, card types accepted, payment options, supported payment currencies"
884,What currencies are accepted for adding money?,"accepted currencies, adding money, payment methods, currency options, financial transactions, payment acceptance, currency types"
885,What kind of currencies can I use to add money?,"currency options for adding funds, acceptable currencies for deposits, types of currencies supported, methods of adding money in different currencies, currency compatibility for transactions, payment currencies, funds addition methods"
886,I only own one other credit card from the USA. Will it be accepted?,"credit card acceptance, US credit card compatibility, payment methods, international credit card use, credit card validation, cross-border transactions, credit card ownership"
887,"If I only have 1 other US card, can you take it?","US credit card acceptance, payment method compatibility, card acceptance policy, single US card transaction, payment options for US cards, credit card acceptance criteria, transaction with one US card"
888,Can I use my American Express to add money to my account?,"American Express, adding money to account, payment methods, credit card transactions, fund transfer options, financial services, payment inquiry"
889,can you tell me what cards and currencies you take?,"payment methods, accepted cards and currencies, transaction options, payment options, currency acceptance, card types and currencies, payment preferences"
890,Can I use American Express to add money into my account?,"American Express, adding money to account, payment methods, fund transfer, credit card transactions, financial services, payment options"
891,Will you accept my other card from the U.S.?,"credit card acceptance, U.S. payment methods, alternative payment options, credit card compatibility, international credit card acceptance, payment method inquiry, credit card policy"
892,What is accepted in regards to cards and currencies?,"payment methods, accepted cards and currencies, transaction acceptance policies, payment options, currency and card acceptance, payment methods and currencies, financial transaction standards"
893,Will you accept my other card?,"payment method acceptance, credit/debit card acceptance, transaction authorization, payment options, card acceptance inquiry, payment method compatibility, financial transaction"
894,I would like to add money to my account through my American Express.,"adding funds to account, American Express payment, account top-up, financial transaction, payment method, fund transfer, credit card deposit"
895,Which cards do you guys support? I want to top up using my credit card.,"payment methods, credit card support, top-up options, financial transactions, payment processing, card acceptance, digital payments"
896,What credit cards are supported?,"Supported credit card types, Accepted payment methods, Credit card compatibility, Payment options for credit cards, Types of credit cards accepted, Credit card support information, Payment method inquiries"
897,What cards and currencies do you support?,"Supported payment cards, Supported currencies, Payment methods, Currency acceptance, Card types accepted, Financial transaction options, Payment processing capabilities"
898,How do I transfer funds from my American Express into my account?,"fund transfer process, American Express account, bank account deposit, money transfer methods, financial transaction instructions, payment transfer procedures, funds transfer security"
899,How can I use American Express to add money to my account?,"American Express, add money to account, payment methods, fund transfer, financial services, credit card transactions, account funding"
900,"When adding money, what are the currencies you take?","adding money, accepted currencies, currency types, financial transactions, payment methods, currency acceptance, monetary exchange"
901,Which forms of currency are accepted?,"Accepted currencies, Payment methods, Currency options, Financial transactions, Payment acceptance policies, Currency types, Transaction payment methods"
902,Are US credit cards accepted?,"US credit card acceptance, payment methods in the US, credit card usage in the United States, merchant payment options US, credit card compatibility US, acceptance of US credit cards, payment acceptance policies in the US"
903,"I want to add money but don't know what currencies you accept, can you tell me?","adding money, accepted currencies, currency acceptance, payment methods, financial transaction inquiry, currency types, funds deposit"
904,why wouldn't you support american express? its a card i like and use often and i don't want to get a different one,"American Express support, credit card preferences, personal payment methods, card acceptance issues, loyalty and usage habits, financial service preferences, payment method choices"
905,Tell me which cards and what currency is supported.,"payment methods, supported cards, accepted currencies, financial transaction options, payment card types, currency support, payment system compatibility"
906,Do you support all cards and currencies?,"payment card support, currency compatibility, payment methods, financial transaction options, multi-currency support, card acceptance policies, payment system capabilities"
907,Which credit or debit cards can I use to top up?,"credit and debit card usage, top-up methods, payment options for card top-up, accepted card types for topping up, card payment methods, financial transaction options, payment card compatibility"
908,What options do I have in regards to payment?,"payment options, payment methods, payment choices, transaction methods, payment alternatives, payment procedures, financial transaction options"
909,I just have one other card from the US. Is that okay?,"credit card usage, US credit card, payment authorization, card acceptance, financial transaction, payment method approval, credit card policy"
910,What are all the currencies and cards supported to use this?,"supported currencies and cards, payment methods, accepted payment options, payment support details, transaction methods, financial instruments accepted, payment method compatibility"
911,What cards to do you support to top up.,"payment methods, top-up options, supported cards, recharge options, payment card support, funding sources, top-up process"
912,Do you accept other currencies besides US Dollars?,"currency acceptance, payment methods, alternative currencies, US Dollars, transaction options, foreign currencies, payment flexibility"
913,Can I use any currency to add money?,"currency usage for adding funds, acceptable currencies for transactions, payment methods and currency options, fund deposit requirements, currency compatibility in financial transactions, methods to add money using different currencies, financial transaction currency policies"
914,Is my currency okay to add money with?,"currency compatibility, adding funds, financial transaction, payment methods, account security, currency exchange, funds deposit"
915,What cards and currencies will suffice?,"payment methods, currency requirements, travel financial preparations, acceptable cards and currencies, financial essentials for travel, payment options for travelers, currency and card compatibility"
916,How can I use American Express to add funds to my account?,"American Express, add funds, account funding, payment methods, credit card transactions, financial services, fund transfer"
917,What cards and currencies are supported?,"Supported cards and currencies, Payment methods and currency support, Accepted payment cards and currencies, Card types and currency options, Payment options and currency compatibility, Supported financial instruments and currencies, Accepted payment methods and currencies"
918,What currencies or cards do you support for topping up?,"payment methods, top-up options, supported currencies, supported cards, funding sources, financial transaction methods, payment platform capabilities"
919,Which cards and currencies do you support?,"payment methods, supported cards, accepted currencies, financial services, payment options, card types and currencies, transaction support"
920,Where can I obtain my virtual card?,"virtual card acquisition, obtain virtual card, virtual card issuance, digital payment card, virtual debit/credit card, card activation process, financial services"
921,How do you get a virtual card?,"virtual card acquisition, obtaining virtual credit/debit card, digital card setup process, virtual payment card issuance, online virtual card registration, virtual card benefits and usage, electronic card activation"
922,Where can I find a virtual card?,"virtual card availability, digital payment methods, virtual card providers, online banking services, electronic card issuance, virtual debit/credit cards, financial technology solutions"
